Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
IBRD only,IBD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1094.94742276636,1110.66143620912,1132.11334674416,1158.69433605106,1221.75742517411,1261.08660118461,1293.31269706482,1322.04828117147,1380.94886679984,1449.09780681501,1521.45891715892,1580.66146487466,1650.41248717634,1736.20322787935,1799.15165820771,1839.72604713949,1926.59120364032,1971.20839584924,1997.12209445228,2043.09432437877,2087.79673625228,2089.77010520385,2104.55008850102,2089.81714850628,2144.37849307121,2196.66717806723,2248.46422945771,2312.76085040492,2355.46938653378,2380.58197780967,2387.98983334755,2378.48938365429,2362.36602420202,2396.85732549505,2423.25056369569,2476.75444265172,2562.83623754663,2656.50730093779,2675.54709766019,2726.09449311657,2845.72224959932,2905.54799755919,2991.77809807084,3117.26116116721,3321.64136094683,3513.89820161835,3753.34984638211,4031.06127471357,4212.44554713843,4254.76688688962,4521.0533936185,4745.03658116008,4934.64735909989,5128.82178775966,5296.1052969647,5447.1327099885,5627.05226387694,5846.19410603943,6061.91065121436,
IDA & IBRD total,IBT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1023.41590594522,1034.15746899627,1055.02608914273,1080.02268683054,1134.50167024075,1169.2391286114,1193.07540851398,1208.43584125159,1257.692784481,1321.86161025626,1392.56143689824,1446.89495662797,1502.42875988467,1575.05301095593,1633.83034214283,1660.54252368207,1735.42808297412,1773.43994978512,1789.50142220517,1827.16572327321,1862.74229328786,1856.08074367493,1861.59169109176,1841.52680389658,1882.09771740919,1924.38263372676,1964.53835853906,2015.30221144726,2050.00725431013,2067.72850147089,2072.79987568895,2060.52645259871,2043.12764613875,2064.59629087572,2079.51476392012,2119.76729793491,2187.80474336348,2259.64106832244,2271.99950425152,2308.8653215873,2401.19118974089,2446.87978904912,2515.25709081942,2612.96783558482,2774.81684072408,2926.15187459514,3113.29274789586,3329.45874174727,3468.22330522244,3499.4967258998,3704.48571579469,3872.65344568334,4014.59831481178,4162.61853942848,4289.07555993593,4398.51776239089,4525.87239630352,4684.69129800321,4839.80948985434,
IDA total,IDA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,645.207002136296,637.065865017481,656.275986291472,673.448982625622,688.136663275198,701.896936942951,688.511875064045,645.505185186466,651.604427698741,696.413268307521,757.350540124284,788.583864559362,780.806974983048,794.396325330827,834.694191167725,804.320258751324,829.189183187731,843.42654346618,824.078471977707,832.315604329202,835.918144426844,801.896629270394,777.433044359053,745.458864174677,737.253924142147,746.81702874144,748.782766262277,754.168632581153,765.867410050781,765.348962302033,774.774057383629,765.301081765213,758.020939754343,741.868805491824,726.617262973656,731.24948955112,746.303360314137,751.248012157728,756.603523871453,760.339216984558,770.737672544557,786.320519306965,812.868887590506,834.271919253105,870.518707661545,905.535099795417,940.76579583852,978.493662946008,1007.18689188149,1035.67428851467,1075.10933377478,1098.72498300708,1124.95835412915,1165.65426120973,1204.851833356,1227.6067484496,1238.29903271618,1261.97431860064,1287.52691417174,
IDA blend,IDB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,841.259847846765,832.08090893843,847.058211392436,891.566050231766,914.031702157169,940.736592027441,910.458892913996,809.183749238819,803.900339271064,913.088615694614,1055.64341463215,1141.32290800448,1156.08437597372,1189.12502675723,1260.00889257582,1196.37599417972,1237.37767285292,1264.13688938481,1214.53250950467,1249.42114990009,1276.91295152043,1178.6230381436,1128.75331255862,1057.74945112005,1042.96457966328,1074.02500491221,1070.85649180685,1077.22434824416,1111.25948793901,1111.72235626037,1151.79485606905,1140.09753973259,1142.75415342918,1108.57900342244,1088.11711436581,1080.72998319537,1100.73319647727,1096.05069959275,1096.7720668497,1091.19413011217,1105.17224291395,1122.71353143826,1182.46863207528,1212.94107971926,1277.03938013368,1327.83639240679,1375.55831946813,1422.39119588865,1450.59473994716,1497.59076744878,1552.9183722043,1591.79524825305,1625.75169687021,1681.07333245173,1738.02371024507,1764.97927472977,1752.4298446381,1760.32803393102,1783.57236896186,
Indonesia,IDN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,690.368774397585,710.98176060284,705.138338825589,671.248286994508,676.56011013041,665.664568507322,665.925841668241,657.006332372491,709.196414693898,737.388552097114,772.129684816273,804.72378572402,839.028135676653,883.782093796895,927.198580914311,949.077669491194,989.552354631566,1050.29133548903,1094.70171130964,1147.23966378436,1231.1951345592,1298.06599025622,1296.89579206891,1320.99189957538,1382.39383351781,1386.7327720964,1438.62753756627,1480.23160007757,1536.5057659543,1621.12165767744,1707.81835475604,1794.42281169052,1878.97304404285,1968.41647091388,2083.3624170589,2220.07694952065,2358.11980727244,2433.3407355545,2084.14288145911,2071.524682599,2143.65950412517,2191.57417695176,2259.30770358823,2335.59404450348,2420.39718164001,2524.22242375952,2627.90524538688,2757.8936698443,2885.30927484934,2979.00471389962,3122.36281521649,3270.61948985329,3421.27352044829,3563.29986394283,3692.97344616041,3824.27488523624,3968.05591117705,4120.42856058396,4284.65253543916,
IDA only,IDX,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,571.611452359771,563.525368477069,587.246020385811,587.827284074871,598.673476083084,605.125636056189,601.85468422965,593.65938507116,607.71132817518,614.478343333459,627.313885475961,625.361537372373,601.552206348225,602.608614229948,625.001612586695,612.532486252501,627.253497502248,632.625027125394,630.107958163203,619.347867409049,605.335751044762,609.899297688628,598.981652720059,588.842866652213,583.43346687428,579.060937681058,583.517689786488,587.877037379744,585.111340056471,583.58433188535,574.081117907382,565.76954568146,552.62976471519,546.989039945023,534.704118169092,546.631299444443,559.24698842966,569.886582039443,577.972032135123,587.24199678593,595.914676468081,610.980028055575,619.331301659263,636.391564783777,657.935105103109,684.954732202756,713.931164417547,747.226308300834,776.594058478976,795.000520479943,825.668487714633,840.563920717371,862.464446160793,895.163078049389,924.596981721643,944.998731568228,968.795728521066,1001.70091548608,1028.99945962479,
Isle of Man,IMN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,18519.2020684632,18460.5144922843,21677.2326491618,23366.2573348179,25570.6137940108,26792.0463014052,27504.4351543874,27696.0955487675,27787.9982454476,28432.2391648674,29474.4260507192,30535.9220871188,32554.9273042614,34883.3884166732,39018.3914192183,43743.7183841297,45515.9626950573,47492.6226028264,49885.124895761,52661.1657643071,54956.4594714423,57629.9857667782,61319.1880926199,64993.8724110361,67152.2209281535,67857.0962739235,69766.5211886388,71137.5412756894,73720.5105053997,77548.9141280944,81902.3098604861,81412.8754918569,87381.7868582028,90190.7520492508,,
India,IND,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,330.205320101361,335.721343730315,338.611131094939,351.601651106855,370.060435455038,352.889053096396,345.421552178338,364.746616624378,369.219230520794,384.98434640287,396.011695498235,393.531274229317,382.450894969608,385.966286026325,381.539586124733,406.892535091036,404.235132093153,423.740189326556,437.819179065514,405.472642585261,422.903839165045,438.006908081853,442.798501966313,464.176972659049,470.974232214015,484.643703685519,496.639442604994,505.179084372205,542.054234033537,562.296571932742,581.218262295448,575.501547205531,595.013462345002,611.118856748089,639.268754004498,674.619558343919,711.928833661777,727.043180807709,757.934112688248,810.217283197063,826.592493112359,851.616569294484,869.201387421835,922.167960042853,979.283847700059,1040.31231291865,1106.9264701603,1173.87530979278,1192.51173233371,1268.24921034763,1357.56371913262,1410.426304742,1469.17761007839,1544.61924724913,1640.18070024053,1751.66443439956,1874.22856135458,1987.34115123471,2100.80078047205,
Not classified,INX,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,12745.3555082932,13034.2223725027,13675.3571503795,14093.1699769764,14452.1518842294,15020.4746048978,15001.8644201407,16015.3473358764,16924.4895104116,17213.7143140144,17540.7530460211,17913.0201545087,18149.6550038537,17977.4134567546,18644.3180214086,19188.8690163361,19097.9975061411,19986.4823028912,21119.3916593593,22435.9829473221,24314.9980262422,24642.1074786556,25292.8088275971,25844.3414562137,27224.3701272144,29694.6469984565,31644.886053162,34745.1763244493,37373.1284346769,40835.6921823543,44101.1073860839,45695.5884140224,47591.8934268818,48236.9627237451,50546.4910496272,52276.2443324511,53466.0662222331,54708.0705789754,51202.3593236575,48110.551499518,48715.1768553933,48669.785700893,48573.3772496171,48971.3696835874,52774.5011801883,65432.7344447117,67077.7436062674,71755.9670176427,76880.8076965505,
"Iran, Islamic Rep.",IRN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2980.57500239882,3237.91451768734,3426.00575775504,3580.71972501074,3808.97886638804,4349.03619107984,4711.46441278777,5120.966390539,5723.82459527617,6483.10877700656,7014.97363757137,7816.10076082952,8706.81221638347,9198.42478071495,9524.59700095361,9026.29929030895,10266.8587367966,9546.9635755197,7941.23443817147,6862.7205249368,4791.81154291981,4368.62784708509,5335.77750791065,5558.01123361547,4865.04001940226,4773.0022040545,4119.41280068435,3989.53368312833,3640.3148902719,3736.66671333505,4137.05725666456,4543.54192460347,4584.79587914623,4559.30324198761,4426.14290505715,4464.39657529347,4631.11540933234,4591.42505631842,4630.14445159307,4610.00992576118,4818.90052062682,4796.07568723359,5080.64134626953,5456.44531850896,5626.71974996258,5738.69744748755,5957.94575920198,6373.24958375621,6319.77051631988,6313.03687802174,6603.21226914401,6698.68496154763,6125.7266203219,6038.5298354295,6236.28941082747,6073.45370087772,6794.29321463849,6952.44358365352,,
Iraq,IRQ,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,1454.58600359962,1450.87426704582,1465.97049762468,1493.86957289718,1499.40390774615,1515.44470607219,1703.45189522242,1855.13128070697,2104.57225896738,2076.86041020543,2355.75875845994,2761.82477534583,3345.99102631639,3229.18755466833,3250.20185065901,2752.22021046526,2644.45602823193,2619.88206152248,2680.64710088407,2867.49189293871,2805.63679964615,2656.94549091326,4091.02857629177,1432.17203666133,1845.98450165112,2335.04463252421,2352.53710758242,2329.68116509142,2507.56275601946,2947.02590882523,3853.01089226578,4393.81302226348,4323.72623508853,4293.5594571164,3881.26013962643,2524.38111249936,3792.54179752013,3869.95342447494,4181.40081811838,4168.66704409654,4436.25206984141,4493.18412633592,4657.28042580536,4848.44239867785,5322.38530653205,5508.04357882812,5344.3319642002,5298.10391212163,5930.9488148423,5637.90527139167,5477.69614815968,
Iceland,ISL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,11700.5524152427,11465.0339808807,12190.1689837454,13206.5774516986,14260.4286531789,15048.6520825294,16088.5208700908,15630.4043423884,14573.9563912107,14782.0295342025,16580.073264455,18594.58500782,19456.3429127364,20469.3007495168,21346.5741317589,21211.4886002414,22253.5130429495,24037.1728889396,25285.2874015423,26256.1277410473,27472.8544122326,28319.7145587196,28545.7744873117,27564.3180589724,28398.8122511727,29103.7937304529,30703.0066024401,32963.7211935247,32422.3422275363,32106.0621436463,32229.8841890183,31787.2368179772,30331.2124515968,30418.7185906616,31244.4713593152,31111.6678884785,32359.2709964166,33247.1471989829,35226.9603847413,36210.6730139269,37465.4498032304,38412.137215386,38330.1254447259,38928.9874111116,41692.0950539234,43635.0158665254,44859.8325407364,47835.3842378276,47889.3865451986,44491.7360123238,43024.9238377351,43700.7929936672,44032.4245369798,45420.9903303262,45852.9134505774,47405.0431710697,50188.4984203626,51281.9877403543,52103.1703035501,
Israel,ISR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,8789.01931176499,9456.23010128719,9925.99466259103,10590.4509196372,10987.6497269565,11575.2967081056,11275.7158088984,11122.6580519167,12661.6629641251,14009.453061577,13965.067343973,15014.767398166,16415.976027071,16645.8065031954,17204.2250941922,17361.1296957569,17032.5924787861,16827.8860809803,17392.0320745846,18003.3183601837,17869.8158219014,18452.8992726217,18486.6999793623,18763.2366171207,18692.4444169971,19107.0799568529,19602.0631983151,20665.1069624379,20916.9710156721,20683.311385734,21519.9677479929,21828.8611061356,22723.687093946,23038.5681593956,24117.2243604301,25032.7303416285,25613.5569838695,25963.2503663161,26370.2003260281,26507.8531631592,27741.2750877262,27127.2217339532,26582.3779821991,26360.0897842174,26982.3062484689,27547.8254191261,28571.1332556547,29688.6713567678,30039.8370606234,29601.4250509176,30693.5930786871,31572.903434204,31695.0064286299,32399.4651798838,32977.9608677296,33071.4121256829,33720.7644976024,34243.0125958545,34745.7666176869,
Italy,ITA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,10878.9830327805,11693.4292680534,12335.1035996698,12932.3757905723,13185.2726292957,13501.9889624394,14199.2537186079,15108.8121339649,15996.2425069774,16875.9045965818,17671.3369729028,17908.8893006012,18464.6898354653,19646.7634451817,20592.168424796,20041.7018890998,21362.9149586145,21817.0536719264,22443.8437463268,23712.6445098233,24475.5206225534,24652.535522187,24736.1630745134,25016.2979375331,25817.5156838912,26532.242994171,27289.5705591097,28157.7692239834,29324.639030741,30295.5373596659,30871.2858041854,31324.5304932403,31564.4161304569,31276.1062143853,31942.3546712121,32863.956232295,33270.9199259828,33861.928319162,34465.1191017075,35019.5369777998,36329.2489368805,37017.3699581292,37056.14917483,36942.9393820643,37227.1479400919,37347.6359290146,37902.3070926424,38272.2040964632,37653.7480014558,35503.1510279269,36000.5201179254,36192.8663751007,35019.4718880864,33978.551774946,33666.6919106164,33961.4361902228,34454.5139247246,35098.3704710631,35431.8565490753,
Jamaica,JAM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,3796.21940110553,3816.012108309,3985.35108778679,4153.4209985506,4590.03592692721,4632.14691720605,5379.25707818681,5001.79044982692,4715.13688408046,4634.16989301797,4266.41210165969,4104.73228149018,4053.67734550668,3960.16255508553,3681.97615017383,3720.54392502179,3734.4054854475,3742.57692572364,3629.52550977836,3478.7271640756,3510.17376583856,3758.27170776568,3884.71177383603,4139.03081826348,4283.58840618438,4455.07149538927,4502.11439966895,4879.42713959508,4898.69838820436,4965.001602446,4911.04127972092,4807.5350054971,4650.38434438527,4656.62062207604,4658.56313156003,4685.9130038296,4747.3024861999,4891.21637817991,4927.63105504897,4944.47872915523,5061.21889926376,5108.06395643915,5041.74115405343,4799.01435544021,4704.05445468166,4759.25695989892,4703.08640587979,4699.26632430998,4704.72595468163,4722.04652138141,4761.94016718831,4785.65354700462,4855.26207081811,
Jordan,JOR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,1683.88439262748,2036.77031772645,2113.43776724502,2490.40607851778,2640.62586742057,3043.70613828999,3074.66652676073,3174.65217349564,3107.0874092673,3238.5110704237,3216.90935556396,3310.96824005543,3280.11273165487,3096.02457922449,2567.00285219708,2470.92890453289,2385.79306091181,2676.52297179863,2651.24531769016,2651.668532056,2706.19221391855,2678.61718474721,2701.19658447864,2728.36620856264,2772.16559818433,2838.6650552225,2933.90220183764,3045.14803991636,3103.84278674733,3281.46358120829,3434.68121000028,3572.67917554508,3701.82188013913,3787.19549905151,3799.44110054204,3690.11326778672,3587.18304700904,3487.61361673173,3405.47203913802,3353.6233822866,3305.4228152354,3271.08820037276,3262.51760205967,3266.74698529318,
Japan,JPN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,8607.65708226452,9396.22121442379,10138.3970143548,10886.1641110155,12031.295048259,12595.3893697809,13808.6979425485,15196.6101831472,17097.275294916,18837.1772607829,18699.7429578149,19328.0090383111,20662.7046487845,22138.4313978034,21453.7065365961,21765.6691612116,22464.0862125594,23225.4357107315,24229.6229443628,25343.9836795842,25854.5750247962,26744.5561182362,27443.6096477114,28217.4982124423,29301.3658497316,30646.8786159967,31473.9984330877,32801.2061871499,34877.655228317,36422.6070094636,38074.4635372554,39253.6418414262,39488.393434534,39187.0345375063,39441.5867622434,40368.7122822973,41514.8977946717,41861.7534385831,41277.0667588089,41097.959603973,42169.7332837779,42239.1849263728,42190.8048727978,42744.0112849926,43671.6799739036,44393.6263842134,44995.4944919183,45687.2738147645,45165.7879187717,42724.7603699577,44507.6763859172,44538.7261906952,45276.8743354249,46249.2095886537,46484.1552668954,47102.5808781405,47444.1435613537,48438.8345811626,48919.798941967,
Kazakhstan,KAZ,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5890.27604343,5209.68159952491,4936.9912513304,4512.62020400203,4001.66928058981,3738.46947329972,3814.49932695407,3941.12484786578,3933.55776763006,4078.42679261378,4491.59182333064,5106.63416701035,5606.85299732022,6107.7092592063,6647.69212950055,7227.98294898919,7917.19534235689,8523.76620458622,8698.42365362226,8573.70829393744,9070.48825285747,9603.24465538973,9923.42220839838,10368.4992994791,10646.0344648696,10617.4746550491,10582.7008718461,10867.7387377836,11165.5443580599,
